                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241206"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87 
                                     120                  8.3156362990358710E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.6954590852671636E+000                                     1013                  1.3570764167078175E-001                  2.6801799220974587E-002                  7.8127319750813222E-008                  9.9999999915495152E-001                  9.9999999727478051E-001                  2.6801799220974587E-002                  7.8127319750813222E-008                  9.9999999915495152E-001                  9.9999999727478051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0692423763866171E+032                  2.2010788056886044E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.3904792319347006E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9869925610136434E+000                 -2.3103528071792415E+001                 -1.2342229822223228E+001                  2.9869925610136434E+000                  4.1765066407577320E+000                  1.0508583163204976E+003                  3.0215441655162509E+000                  6.8041196210715771E-001                  3.7762137074248363E+000                  5.9732914772306121E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5945854732599658E+000                  1.8426614265631405E+000                  1.7245230560850317E+001                  1.3386266381061565E+000                  5.0026731265720470E-001                  5.3462531440812437E-004                  9.8005010335501452E-001                  1.8720821559359250E-004                  3.5646476281933604E-004                  3.4468833607860785E-003                  9.3805276451495428E-003                  2.9238549760409493E+000                  1.9757864030447929E+000                  7.0154961408400163E-001                  2.9847358849947563E+000                 -2.3103528071792415E+001                  0.0000000000000000E+000                                        0                  1.2000000000000000E+002                  8.3156362990358725E+007                  1.1999997596940783E+002                  4.8300874792812857E+002                  1.9394235621018632E+002                  9.6971178105093188E+000                  8.1304764052513917E+001                  3.0417109610803789E+002                 -9.4107549155419679E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792626019453437E+054                 -1.6481177912332886E+032                  0.0000000000000000E+000                 -1.6481177912332886E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     130                  8.3185551880358234E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.2863669048610009E+000                                     1028                  3.8378195075066188E-004                  6.7937299120912620E-005                  7.8127319750813222E-008                  9.9999999915495152E-001                  9.9999999726062949E-001                  6.7937299120912620E-005                  7.8127319750813222E-008                  9.9999999915495152E-001                  9.9999999726062949E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3764256718294708E+031                  2.2375529800683445E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.3904792319347006E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0339306268761614E+000                 -2.3859403376052970E+001                 -9.8999999999999986E+001                  3.0339306268761614E+000                  4.1745016952044844E+000                  1.0334678332917454E+003                  3.0142969637486972E+000                  6.8079825232987601E-001                  3.7754411269793997E+000                  5.9626748425179667E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5748088835702587E+000                  1.9711642612174136E+000                  1.7348500139727207E+001                  1.3395391427335039E+000                  5.0006369619369406E-001                  1.2739238738813729E-004                  9.8045795832029548E-001                  1.9043492776906721E-004                  3.5579073965911291E-004                  3.4468833607860785E-003                  9.3805276451495428E-003                  2.9235534376880215E+000                  1.9760890919146354E+000                  6.9831368623715595E-001                  3.0319207385521940E+000                 -2.3859403376052970E+001                  0.0000000000000000E+000                                        0                  1.3000000000000000E+002                  8.3185551880358264E+007                  1.1999997596097276E+002                  4.8300874790549409E+002                  1.9394235621473055E+002                  9.6971178107365290E+000                  8.1304764048703859E+001                  3.0417109609378394E+002                 -9.4102305688224286E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792626017935287E+054                 -1.6481177915316312E+032                  0.0000000000000000E+000                 -1.6481177915316312E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     140                  8.3208598926246122E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.4110245398201258E+000                                     1022                  0.0000000000000000E+000                  9.9999999906432657E-001                  9.9999999706342169E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999906432657E-001                  9.9999999706342169E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5357505021496524E+032                  6.6935914030950739E+032                  2.2164739105844282E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.3904792319347006E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0402743501550815E+000                 -2.4670536517704530E+001                 -9.8999999999999986E+001                  3.0402743501550815E+000                  4.1689547455376470E+000                  1.0149119776976211E+003                  3.0064283779557530E+000                  6.8795785876707916E-001                  3.7611219141049936E+000                  5.7692839461747617E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5508648370903160E+000                  2.0710597951082557E+000                  1.7421313742980576E+001                  1.3397432547342383E+000                  5.0001827398401166E-001                  3.6547968023310552E-005                  9.8054808753915823E-001                  1.8603688184793516E-004                  3.5564828244951985E-004                  3.4468833607860785E-003                  9.3805276451495428E-003                  2.9232995522817635E+000                  1.9763435360411912E+000                  6.4717883115838359E-001                  3.0385141234384783E+000                 -2.4670536517704530E+001                  0.0000000000000000E+000                                        0                  1.4000000000000000E+002                  8.3208598926246122E+007                  1.1999997595431257E+002                  4.8300874788762223E+002                  1.9394235621831857E+002                  9.6971178109159304E+000                  8.1304764045695492E+001                  3.0417109608252923E+002                 -9.4004272795197719E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792626016736595E+054                 -1.6481177917391156E+032                  0.0000000000000000E+000                 -1.6481177917391156E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     150                  8.3243563727599278E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.5441276796825560E+000                                     1042                  0.0000000000000000E+000                  9.9999999892370162E-001                  9.9999999660254846E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999892370162E-001                  9.9999999660254846E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5372976263809258E+032                  6.7092603551191044E+032                  2.1800465509456682E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.3904792319347006E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0427853822693414E+000                 -2.5171156352949414E+001                 -1.2166138563167546E+001                  3.0427853822693418E+000                  4.1629663143911388E+000                  1.0433953507304307E+003                  3.0184488972161265E+000                  7.0594498069028255E-001                  3.7251476702585866E+000                  5.3106498802361148E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5351100747793343E+000                  2.1646879758448847E+000                  1.7497536552402035E+001                  1.3398026332135513E+000                  5.0000510574855428E-001                  1.0211497108333265E-005                  9.8057378600998923E-001                  1.8218249703976183E-004                  3.5561310337817599E-004                  3.4468833607860785E-003                  9.3805276451495428E-003                  2.9229131360770593E+000                  1.9767304403424244E+000                  5.8617807256978893E-001                  3.0412650554973215E+000                 -2.5171156352949414E+001                  0.0000000000000000E+000                                        0                  1.5000000000000000E+002                  8.3243563727599293E+007                  1.1999997594420850E+002                  4.8300874786050912E+002                  1.9394235622376192E+002                  9.6971178111880985E+000                  8.1304764041131534E+001                  3.0417109606545500E+002                 -9.3750734343591136E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792626014918072E+054                 -1.6481177920543586E+032                  0.0000000000000000E+000                 -1.6481177920543586E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     160                  8.3288609296766147E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.6527376504848488E+000                                     1064                  0.0000000000000000E+000                  9.9999999878307655E-001                  9.9999999613242874E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999878307655E-001                  9.9999999613242874E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3835749314176612E+031                  6.5484407341051297E+032                  6.5666111232462771E+032                  2.1478318275341798E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.3904792319347006E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0469587188521703E+000                 -2.5505705753015253E+001                 -1.2643259817887209E+001                  3.0469587188521703E+000                  4.1584714322163601E+000                  1.0767835332036757E+003                  3.0321284054483821E+000                  7.2177449915596881E-001                  3.6934886333272141E+000                  4.9372899584422530E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5242013554623934E+000                  2.2394381243393808E+000                  1.7560558160056697E+001                  1.3398194837011359E+000                  5.0000137807559275E-001                  2.7561511853123962E-006                  9.8058097021191015E-001                  1.8054896653592377E-004                  3.5560421472142161E-004                  3.4468833607860785E-003                  9.3805276451495428E-003                  2.9224099880052177E+000                  1.9772340001453443E+000                  5.4190747948896778E-001                  3.0455991140276364E+000                 -2.5505705753015253E+001                  0.0000000000000000E+000                                        0                  1.6000000000000000E+002                  8.3288609296766162E+007                  1.1999997593119126E+002                  4.8300874782557895E+002                  1.9394235623077475E+002                  9.6971178115387371E+000                  8.1304764035251750E+001                  3.0417109604345796E+002                 -9.3518754004143312E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792626012575241E+054                 -1.6481177924623076E+032                  0.0000000000000000E+000                 -1.6481177924623076E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     170                  8.3340263601368353E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.8224546867632161E+000                                     1071                  0.0000000000000000E+000                  9.9999999869713896E-001                  9.9999999576618703E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999869713896E-001                  9.9999999576618703E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0610167023557990E+032                  6.7886826451640263E+032                  1.5606802005660848E+033                  2.1278808281238636E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.3904792319346884E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0491420407830727E+000                 -2.5695044643855336E+001                 -9.8999999999999986E+001                  3.0491420407830727E+000                  4.1547720032321314E+000                  1.0943575649659399E+003                  3.0391592444103646E+000                  7.3268877660541643E-001                  3.6716600784283191E+000                  4.6952646715962110E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5172131658162344E+000                  2.2969959202141803E+000                  1.7610744204704940E+001                  1.3398240526807361E+000                  5.0000036944361181E-001                  7.3888722361864921E-007                  9.8058289291960199E-001                  1.7997996946288685E-004                  3.5560200211623140E-004                  3.4468833607860785E-003                  9.3805276451495428E-003                  2.9218291407192081E+000                  1.9778151861448401E+000                  5.1189396064763037E-001                  3.0478797272592839E+000                 -2.5695044643855336E+001                  0.0000000000000000E+000                                        0                  1.7000000000000000E+002                  8.3340263601368338E+007                  1.1999997591626423E+002                  4.8300874778552395E+002                  1.9394235623881633E+002                  9.6971178119408172E+000                  8.1304764028509311E+001                  3.0417109601823364E+002                 -9.3353809536882382E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792626009888671E+054                 -1.6481177929207690E+032                  0.0000000000000000E+000                 -1.6481177929207690E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     180                  8.3547238926240444E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  4.6142671472394641E+000                                     1090                  0.0000000000000000E+000                  9.9999999845495158E-001                  9.9999999492214808E-001                  9.9999999996401245E-001                  9.9999999995611411E-001                  9.9999999845495158E-001                  9.9999999492214808E-001                  9.9999999996401245E-001                  9.9999999995611411E-001                  2.7358539792458256E+032                  7.1885097768570580E+032                  1.5485816723679640E+033                  2.0778318580773786E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.4872700242524386E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0549041226545306E+000                 -2.5760217123525930E+001                 -9.8999999999999986E+001                  3.0549041226545297E+000                  4.1453916553796324E+000                  1.1212592322011510E+003                  3.0497060319518217E+000                  7.5672286608114259E-001                  3.6235918994768666E+000                  4.2033146308053410E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5097650767774020E+000                  2.4332791579136268E+000                  1.7739397183662419E+001                  1.3398257046706799E+000                  5.0000000540327760E-001                  1.0806555208469644E-008                  9.8058358035701421E-001                  1.7973554888977815E-004                  3.5560125406759442E-004                  3.4468833607860785E-003                  9.3805276451495445E-003                  2.9194783571388094E+000                  1.9801668058014081E+000                  4.5148151689834359E-001                  3.0538204367218267E+000                 -2.5760217123525930E+001                  0.0000000000000000E+000                                        0                  1.8000000000000000E+002                  8.3547238926240414E+007                  1.1999997585645237E+002                  4.8300874762502588E+002                  1.9394235627103873E+002                  9.6971178135519356E+000                  8.1304764001492700E+001                  3.0417109591716121E+002                 -9.2975638198629862E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792625999123757E+054                 -1.6481177945180798E+032                  0.0000000000000000E+000                 -1.6481177945180798E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     190                  8.4426687307617351E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  4.9307031079403902E+000                                     1176                  0.0000000000000000E+000                  9.9999999648620175E-001                  9.9999998871097817E-001                  9.9999999992682542E-001                  9.9999999983680188E-001                  9.9999999648620175E-001                  9.9999998871097817E-001                  9.9999999992682542E-001                  9.9999999983680188E-001                  6.5031103273568750E+032                  8.3787639043774233E+032                  1.5118126807287892E+033                  1.8894777456502978E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.9655088586825877E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0731388485415971E+000                 -2.2076413498630277E+001                 -1.2041199826559247E+001                  3.0731388485415976E+000                  4.0981400637913037E+000                  1.1567685165788530E+003                  3.0632464600488802E+000                  8.5799626330632928E-001                  3.4210451050264932E+000                  2.6366052045754500E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5701934520407725E+000                  2.9256226320988286E+000                  1.8296577525509147E+001                  1.3398257292099831E+000                  5.0000000000000000E-001                  0.0000000000000000E+000                  9.8058359051671129E-001                  1.7973165965698843E-004                  3.5560124328863754E-004                  3.4468833607860785E-003                  9.3805276451495445E-003                  2.9091762100815730E+000                  1.9904697615974460E+000                  2.0825444759345724E-001                  3.0725456549188541E+000                 -2.2076413498630277E+001                  0.0000000000000000E+000                                        0                  1.9000000000000000E+002                  8.4426687307617351E+007                  1.1999997560230858E+002                  4.8300874694306088E+002                  1.9394235640795327E+002                  9.6971178203976649E+000                  8.1304763886697685E+001                  3.0417109548769889E+002                 -9.1130885322218425E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792625953383069E+054                 -1.6481178022540491E+032                  0.0000000000000000E+000                 -1.6481178022540491E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     200                  8.4866508422225848E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  4.4158296419881955E+000                                     1227                  0.0000000000000000E+000                  9.9999998532995094E-001                  9.9999995302595157E-001                  9.9999999963932573E-001                  9.9999999913698312E-001                  9.9999998532995094E-001                  9.9999995302595157E-001                  9.9999999963932573E-001                  9.9999999913698312E-001                  8.3408039641217362E+032                  9.3769221274349365E+032                  1.4172457099402366E+033                  1.6401552473050817E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.1524935503562117E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0592744423590026E+000                 -1.5279813196575139E+001                 -1.2342229822223228E+001                  3.0592744423590026E+000                  4.0127179753754323E+000                  1.0624389702482963E+003                  3.0263039922323318E+000                  1.0103692062297978E+000                  3.1162992191795560E+000                  1.3070711207292204E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7027285094025855E+000                  3.3635235093983589E+000                  1.8874769749363953E+001                  1.3398257292099831E+000                  5.0000000000000011E-001                  0.0000000000000000E+000                  9.8058359051671129E-001                  1.7973165965687280E-004                  3.5560124328879226E-004                  3.4468833607860785E-003                  9.3805276451495445E-003                  2.9039716768190691E+000                  1.9956740561372379E+000                 -1.8232204242151157E-001                  3.0590253775593683E+000                 -1.5279813196575139E+001                  0.0000000000000000E+000                                        0                  2.0000000000000000E+002                  8.4866508422225818E+007                  1.1999997547520879E+002                  4.8300874660200355E+002                  1.9394235647642563E+002                  9.6971178238212818E+000                  8.1304763829287552E+001                  3.0417109527292058E+002                 -8.7403403629383924E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792625930507709E+054                 -1.6481178068754319E+032                  0.0000000000000000E+000                 -1.6481178068754319E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     210                  8.5058254785111368E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  4.1258103913981374E+000                                     1244                  0.0000000000000000E+000                  9.9999991361119966E-001                  9.9999973450406521E-001                  1.0000000000000000E+000                  9.9999999455140676E-001                  9.9999991361119966E-001                  9.9999973450406521E-001                  1.0000000000000000E+000                  9.9999999455140676E-001                  9.5232539688060704E+032                  1.0190740319199167E+033                  1.3479902556001299E+033                  1.4733531809239995E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.1968751126446653E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0039639750733143E+000                 -1.0814906697206169E+001                 -9.5812422190300968E+000                  3.0039639750734337E+000                  3.8967236606129791E+000                  8.3145039237349886E+002                  2.9198363425980554E+000                  1.1891240109375665E+000                  2.7587896097640185E+000                  5.7383840376945977E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8045407008384355E+000                  3.6362358458737556E+000                  1.9255331957003246E+001                  1.3398257292099969E+000                  5.0000000000000000E-001                  0.0000000000000000E+000                  9.8058359051667909E-001                  1.7973165958295938E-004                  3.5560124339500086E-004                  3.4468833607860794E-003                  9.3805276451495428E-003                  2.9018771793629332E+000                  1.9977686023268844E+000                 -5.6932308320395764E-001                  3.0038479490881316E+000                 -1.0814906697206169E+001                  0.0000000000000000E+000                                        0                  2.1000000000000000E+002                  8.5058254785111323E+007                  1.1999997541979768E+002                  4.8300874645331442E+002                  1.9394235650627721E+002                  9.6971178253138621E+000                  8.1304763804258741E+001                  3.0417109517928475E+002                 -8.0988866198794218E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792625920534850E+054                 -1.6481178087687088E+032                  0.0000000000000000E+000                 -1.6481178087687088E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
                                     220                  8.5140733564738944E+007                  5.0000000000000000E+000                 -9.8999999999999986E+001                  3.5318396579258269E+000                                     1241                  0.0000000000000000E+000                  9.9999954257920820E-001                  9.9999854133917010E-001                  9.9999999361510650E-001                  9.9999991605744287E-001                  9.9999954257920820E-001                  9.9999854133917010E-001                  9.9999999361510650E-001                  9.9999991605744287E-001                  1.0123917500546868E+033                  1.0632583742994732E+033                  1.3172773221380365E+033                  1.4023995279204945E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.2289992310616182E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9433735819562385E+000                 -8.7061431726133645E+000                 -8.1439370907167543E+000                  2.9433735819607638E+000                  3.7893512357749293E+000                  6.1741993480679071E+002                  2.7905806475575128E+000                  1.3392410130933952E+000                  2.4585556054523612E+000                  2.8744556046741570E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8560595073265000E+000                  3.7692153005532267E+000                  1.9443183114849166E+001                  1.3398257292104181E+000                  5.0000000000000000E-001                  0.0000000000000000E+000                  9.8058359051555066E-001                  1.7973165847673148E-004                  3.5560124562819946E-004                  3.4468833607860794E-003                  9.3805276451495462E-003                  2.9010960190535870E+000                  1.9985498094218515E+000                 -7.9852114181964184E-001                  2.9432948902553004E+000                 -8.7061431726133645E+000                  0.0000000000000000E+000                                        1                  2.2000000000000000E+002                  8.5140733564738944E+007                  1.1999997539596292E+002                  4.8300874638935653E+002                  1.9394235651911765E+002                  9.6971178259558855E+000                  8.1304763793492739E+001                  3.0417109513900778E+002                 -7.3138824111012968E-001                 -1.0000000000000000E+000                  5.0000000000000000E+000                  1.0000000000000000E+002                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.4792625916245073E+054                 -1.6481178096247490E+032                  0.0000000000000000E+000                 -1.6481178096247490E+032                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.0000000000000000E+000 
